Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,NST1p1,NST1p2,NST1p3,NST1p4,Desc
4052,Tb927.8.3110,22918.0,25357.0,21214.0,25229.0,16949.0,16426.0,15788.0,16318.0,Mitochondrial ribosomal protein S9
4053,Tb927.8.3150,14890000.0,16338000.0,14809000.0,15133000.0,12363000.0,12776000.0,11575000.0,11776000.0,"T-complex protein 1, gamma subunit, putative"
4054,Tb927.8.3170,15906.0,16452.0,12135.0,14499.0,10755.0,11703.0,13126.0,9664.2,kinetoplast ribosomal PPR-repeat containing protein 9
4055,Tb927.8.3180,84438.0,107410.0,96626.0,91733.0,80032.0,94342.0,83097.0,68127.0,"Protein of unknown function (DUF3250), putative"
4056,Tb927.8.3200,73403.0,88384.0,86032.0,77636.0,71499.0,84624.0,80496.0,67065.0,Rapamycin-insensitive companion of TOR2
4057,Tb927.8.3210,3355.2,3840.0,3648.9,0.0,3072.6,5012.1,1764.2,3124.2,"hypothetical protein, conserved"
4058,Tb927.8.3250,5947600.0,6750400.0,6099100.0,6262500.0,5456000.0,5656600.0,5411200.0,5495400.0,"dynein heavy chain, putative"
4059,Tb927.8.3270,270420.0,311480.0,243390.0,258830.0,231560.0,235680.0,292410.0,234920.0,hypothetical protein
4060,Tb927.8.3280,63660.0,67650.0,57651.0,72228.0,49901.0,50132.0,41101.0,39946.0,"Beta-lactamase superfamily domain containing protein, putative"
4061,Tb927.8.3340,62371.0,65427.0,54228.0,64320.0,66018.0,69465.0,60437.0,62605.0,"hypothetical protein, conserved"
4062,Tb927.8.3350,116590.0,119140.0,116140.0,104870.0,102700.0,106580.0,111460.0,98420.0,"DNA polymerase theta (helicase domain only), putative"
4063,Tb927.8.3370,64531.0,71250.0,61173.0,55294.0,49042.0,38468.0,43531.0,44125.0,"Ran-binding protein, putative"
4064,Tb927.8.3380,169270.0,180850.0,180940.0,193020.0,116500.0,121560.0,131590.0,114710.0,succinate dehydrogenase iron-sulfur subunit
4065,Tb927.8.3410,561010.0,615690.0,571940.0,591320.0,459850.0,404120.0,464080.0,459720.0,"Inositol hexakisphosphate, putative"
4066,Tb927.8.3460,104880.0,106430.0,100220.0,98593.0,85299.0,83024.0,71094.0,69077.0,"Ring finger domain containing protein, putative"
4067,Tb927.8.3470,234440.0,237520.0,244810.0,248480.0,190960.0,181610.0,182630.0,192660.0,"Vesicle transport v-SNARE protein N-terminus, putative"
4068,Tb927.8.3920,55340.0,50697.0,48590.0,51794.0,50002.0,39933.0,38187.0,44693.0,mms19 nucleotide excision repair protein homolog
4069,Tb927.8.3520,352060.0,367500.0,312860.0,380490.0,331460.0,316650.0,310920.0,314360.0,"hypothetical protein, conserved"
4070,Tb927.8.3530,8823500.0,9733400.0,8410100.0,8981000.0,8079400.0,8325000.0,7296200.0,7243300.0,"glycerol-3-phosphate dehydrogenase [NAD+], glycosomal"
4071,Tb927.8.3540,391630.0,427350.0,390440.0,409740.0,321630.0,349220.0,332180.0,344840.0,"hypothetical protein, conserved"
4072,Tb927.8.3550,1798500.0,1961200.0,1655000.0,1845200.0,1461700.0,1603200.0,1465500.0,1496200.0,"mitogen-activated protein kinase 3, putative"
4073,Tb927.8.3560,161970.0,185450.0,163990.0,178890.0,137160.0,152770.0,134010.0,144920.0,DNA repair and recombination helicase protein PIF5
4074,Tb927.8.3590,226460.0,262610.0,201710.0,221310.0,187410.0,171900.0,182640.0,180570.0,"hypothetical protein, conserved"
4075,Tb927.8.3610,30038.0,30154.0,38261.0,42915.0,34333.0,28601.0,26389.0,30318.0,"AKAP7 25 RNA ligase-like domain containing protein, putative"
4076,Tb927.8.3660,624350.0,637530.0,586050.0,636350.0,553790.0,563300.0,570200.0,564350.0,protein transport protein SEC23
4077,Tb927.8.3680,198870.0,219930.0,200590.0,225910.0,158720.0,159900.0,173700.0,143850.0,kinetoplastid kinetochore protein 4
4078,Tb927.8.3690,577940.0,640690.0,614050.0,621160.0,507240.0,530020.0,472630.0,434310.0,"isocitrate dehydrogenase [NADP], mitochondrial precursor, putative"
4079,Tb927.8.3700,13983.0,14102.0,13449.0,14701.0,10634.0,13962.0,9899.7,14973.0,"hypothetical protein, conserved"
4080,Tb927.8.3710,83068.0,97885.0,91641.0,95580.0,85650.0,91363.0,91337.0,82017.0,3-5 exonuclease
4081,Tb927.8.3720,1968.3,1786.5,2341.2,1883.0,1264.4,2777.3,1556.7,2393.7,SUMO-interacting motif-containing protein
4082,Tb927.8.3750,6109200.0,6701600.0,6150900.0,7041100.0,5410800.0,5523600.0,5291600.0,5426000.0,nucleolar protein 56
4083,Tb927.8.3770,1276800.0,1256000.0,1229600.0,1286200.0,979300.0,1014600.0,1039700.0,996840.0,"Mitogen-activated protein kinase 10, putative"
4085,Tb927.8.3790,252710.0,251290.0,262480.0,345960.0,233860.0,285940.0,203210.0,212650.0,"paraflagellar rod component, putative"
4086,Tb927.8.3800,507460.0,578020.0,532410.0,568030.0,477230.0,402580.0,467850.0,443140.0,"guanosine diphosphatase, putative"
4087,Tb927.8.3810,21753.0,21330.0,17224.0,16911.0,12673.0,16131.0,16503.0,17765.0,"hypothetical protein, conserved"
4088,Tb927.8.3840,564020.0,613580.0,526800.0,586810.0,530850.0,525790.0,530880.0,512380.0,"hypothetical protein, conserved"
4089,Tb927.8.3860,17288.0,22439.0,16745.0,16102.0,12446.0,11428.0,16336.0,14865.0,cytosolic iron-sulfur protein assembly 1
4090,Tb927.8.3870,310280.0,372960.0,324300.0,362110.0,315860.0,327670.0,341620.0,316690.0,Nucleolar protein 127
4091,Tb927.8.3890,202720.0,249450.0,315360.0,285800.0,327920.0,304980.0,323360.0,267510.0,"hypothetical protein, conserved"
4092,Tb927.8.3930,270990.0,317690.0,274110.0,260670.0,256100.0,276970.0,276660.0,250200.0,"Gryzun, putative trafficking through Golgi, putative"
4093,Tb927.8.3950,173380.0,213980.0,183010.0,205310.0,157730.0,165810.0,138950.0,155020.0,"hypothetical protein, conserved"
4094,Tb927.8.3970,210000.0,267080.0,219170.0,205930.0,191970.0,178940.0,171460.0,175930.0,"oxidoreductase, putative"
4095,Tb927.8.3980,25240.0,27131.0,26135.0,27285.0,25097.0,23649.0,18702.0,23989.0,chromatin assembly factor 1 subunit A
4096,Tb927.8.3990,99527.0,109000.0,86170.0,112070.0,83887.0,84719.0,71119.0,88026.0,"hypothetical protein, conserved"
4097,Tb927.8.4060,1479100.0,1526800.0,1389900.0,1483600.0,1252100.0,1345800.0,1262100.0,1181300.0,"Flagellum adhesion protein 2, putative"
4098,Tb927.8.4130,111110.0,148820.0,107320.0,123650.0,111630.0,109380.0,134170.0,104340.0,"class I transcription factor A, subunit 5b"
4099,Tb927.8.4150,19401.0,27717.0,22518.0,23937.0,22718.0,18960.0,17889.0,20766.0,rhomboid-like protein
4100,Tb927.8.4160,71465.0,89869.0,66010.0,75016.0,96977.0,65760.0,99962.0,110220.0,"hypothetical protein, conserved"
4101,Tb927.8.4170,137370.0,152720.0,145560.0,144690.0,160050.0,138000.0,140210.0,145970.0,"RNA-binding protein, putative"
4102,Tb927.8.4175,267250.0,293110.0,256640.0,270260.0,217280.0,206040.0,217340.0,221430.0,hypothetical protein
4103,Tb927.8.4190,51073.0,69540.0,52513.0,61677.0,50974.0,41883.0,43250.0,55405.0,"hypothetical protein, conserved"
4104,Tb927.8.4210,593950.0,655190.0,524180.0,549270.0,528230.0,546080.0,584920.0,543430.0,"basal body component, putative"
4105,Tb927.8.4220,992740.0,1080400.0,916470.0,1045600.0,792730.0,755190.0,842040.0,869400.0,"hypothetical protein, conserved"
4106,Tb927.8.4230,224260.0,268500.0,227160.0,264120.0,192210.0,195940.0,191510.0,201890.0,"hypothetical protein, conserved"
4107,Tb927.8.4240,346040.0,388540.0,345350.0,347920.0,273460.0,287770.0,288440.0,274690.0,"hypothetical protein, conserved"
4108,Tb927.8.4250,129360.0,145710.0,138860.0,142370.0,89188.0,88594.0,83427.0,79069.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
4109,Tb927.8.4270,165840.0,166630.0,144700.0,164150.0,130990.0,131920.0,130470.0,146290.0,"hypothetical protein, conserved"
4110,Tb927.8.4280,3702600.0,3704100.0,3456200.0,3456500.0,2733200.0,3056300.0,3214100.0,2856900.0,"nuclear transport factor 2, putative"
4111,Tb927.8.4290,306960.0,324130.0,290760.0,323880.0,242320.0,226370.0,225830.0,262340.0,"Ribosome biogenesis protein Nop16, putative"
4112,Tb927.8.4320,234970.0,264330.0,240710.0,244680.0,210360.0,210400.0,200490.0,221850.0,"hypothetical protein, conserved"
4113,Tb927.8.4330,3382800.0,3841900.0,3918300.0,3643700.0,3072300.0,3195100.0,3286400.0,3050100.0,small GTP-binding protein Rab11
4114,Tb927.8.4360,645350.0,709380.0,611920.0,675040.0,508240.0,502790.0,482900.0,479210.0,"hypothetical protein, conserved"
4115,Tb927.8.4370,203080.0,223700.0,192790.0,207770.0,179490.0,177200.0,179160.0,175100.0,"hypothetical protein, conserved"
4116,Tb927.8.4380,74227.0,76284.0,77703.0,85247.0,70938.0,64590.0,63698.0,75909.0,Archaic translocase of outer membrane 12 kDa subunit
4117,Tb927.8.4390,253320.0,284740.0,261200.0,294570.0,241430.0,257460.0,253700.0,259900.0,"translation initiation factor eIF-2B subunit beta, putative"
4118,Tb927.8.4400,1805100.0,1991400.0,1610200.0,1924600.0,1357800.0,1459800.0,1501500.0,1461700.0,"Outer dynein arm docking complex protein 1, putative"
4119,Tb927.8.4430,17304000.0,20224000.0,17792000.0,18469000.0,15740000.0,16410000.0,14434000.0,14713000.0,uridine phosphorylase
4120,Tb927.8.4450,424610.0,477210.0,444320.0,442440.0,338680.0,325710.0,352510.0,355880.0,"RNA-binding protein, putative"
4121,Tb927.8.4460,171970.0,177980.0,181270.0,172650.0,153620.0,149660.0,153780.0,133750.0,"Domain of Unknown Function (DUF1042), putative"
4122,Tb927.8.4480,104720.0,134560.0,119210.0,116610.0,90483.0,111290.0,93635.0,109110.0,"hypothetical protein, conserved"
4123,Tb927.8.4500,3259000.0,3613900.0,3215900.0,3204200.0,2740900.0,2943600.0,2785900.0,2773500.0,Eukaryotic translation initiation factor 4 gamma 5
4124,Tb927.8.4510,190950.0,220660.0,200600.0,196240.0,187830.0,180680.0,178450.0,183400.0,Nucleoside diphosphate kinase 4
4125,Tb927.8.4540,742260.0,859220.0,771630.0,875690.0,815360.0,755220.0,744880.0,628400.0,"PAB1-binding protein , putative"
4126,Tb927.8.4560,51021.0,47523.0,31620.0,39998.0,23221.0,29252.0,38387.0,27902.0,"hypothetical protein, conserved"
4127,Tb927.8.4570,367300.0,379570.0,341500.0,373180.0,404260.0,379220.0,373460.0,337860.0,"Zinc finger, C3HC4 type (RING finger), putative"
4128,Tb927.8.4580,2463800.0,2657500.0,2292700.0,2584700.0,1945800.0,1949800.0,1913300.0,1957400.0,Basal body protein
4129,Tb927.8.4610,901930.0,954220.0,797480.0,956150.0,755850.0,754020.0,736610.0,781980.0,Ras-related protein RabX1
4130,Tb927.8.4620,11145.0,12434.0,11227.0,14553.0,11429.0,11010.0,7677.6,10203.0,"small GTP-binding protein Rab7, putative"
4131,Tb927.8.4640,863170.0,941720.0,842640.0,878210.0,645910.0,636900.0,602580.0,712360.0,Component of motile flagella 19
4132,Tb927.8.4660,45722.0,55227.0,39166.0,52088.0,64335.0,55969.0,50071.0,64424.0,"hypothetical protein, conserved"
4133,Tb927.8.4680,110940.0,125840.0,108340.0,115670.0,112650.0,110810.0,99117.0,87818.0,"Spinocerebellar ataxia type 10 protein domain containing protein, putative"
4134,Tb927.8.4770,243770.0,311430.0,261330.0,272110.0,225780.0,248620.0,246930.0,241830.0,small GTP-binding protein Rab18
4135,Tb927.8.4780,3786400.0,4236100.0,3735900.0,3904700.0,3505900.0,3542700.0,3355600.0,3475300.0,Flagellar Member 3
4136,Tb927.8.4790,43357.0,42866.0,37084.0,44567.0,32871.0,33953.0,24953.0,33519.0,"Putative snoRNA binding domain containing protein, putative"
4137,Tb927.8.4800,11515.0,13359.0,11965.0,10708.0,7543.5,12452.0,10387.0,8703.2,"hypothetical protein, conserved"
4138,Tb927.8.4810,1064500.0,1224100.0,1014100.0,1146400.0,859130.0,894250.0,837010.0,772630.0,prohibitin 1
4139,Tb927.8.4820,1762900.0,2012000.0,1776800.0,1949800.0,1699600.0,1731100.0,1677600.0,1622300.0,eukaryotic translation initiation factor 4 gamma 3
4140,Tb927.8.4840,5815.5,7301.0,8857.1,11724.0,6235.0,5912.1,4788.5,6347.1,"kinesin, putative"
4141,Tb927.8.4850,26625.0,30303.0,25534.0,24904.0,22157.0,21214.0,23119.0,21324.0,"hypothetical protein, conserved"
4142,Tb927.8.4870,662940.0,713800.0,619210.0,675850.0,601360.0,635490.0,605610.0,621750.0,Component of motile flagella 6
4143,Tb927.8.4880,195520.0,216860.0,209490.0,207260.0,189750.0,182920.0,189160.0,168470.0,DNA polymerase alpha catalytic subunit
4144,Tb927.8.4890,2787900.0,2949600.0,2564300.0,2749200.0,2013100.0,2189900.0,1773300.0,1962700.0,pol-associated gene 1
4145,Tb927.8.4910,100590.0,107250.0,82323.0,91431.0,96044.0,97679.0,101950.0,91481.0,"hypothetical protein, conserved"
4146,Tb927.8.4930,14620.0,21890.0,20053.0,22684.0,15533.0,12476.0,13037.0,13694.0,"hypothetical protein, conserved"
4147,Tb927.8.4940,228540.0,264590.0,222400.0,247050.0,218560.0,218820.0,199010.0,213520.0,"hypothetical protein, conserved"
4148,Tb927.8.5020,543440.0,661440.0,609580.0,630070.0,461260.0,447830.0,490830.0,483830.0,"hypothetical protein, conserved"
4149,Tb927.8.5030,1270600.0,1806900.0,1387200.0,1741000.0,1180600.0,1243500.0,1351800.0,1350400.0,"transport protein particle (TRAPP) component, Bet3, putative"
4150,Tb927.8.5050,616010.0,770470.0,650560.0,709320.0,626820.0,578030.0,658790.0,558750.0,"OTU-like cysteine protease, putative"
4151,Tb927.8.5060,629050.0,695950.0,620120.0,641400.0,597480.0,648470.0,597270.0,622130.0,ADP-ribosylation factor-like protein 6
4152,Tb927.8.5070,920560.0,981050.0,955650.0,948070.0,904380.0,813440.0,783730.0,749410.0,"hypothetical protein, conserved"
4153,Tb927.8.5080,145320.0,156730.0,133120.0,145660.0,142210.0,122180.0,126240.0,121100.0,"fatty-acid amide hydrolase, putative"
4154,Tb927.8.5090,1041300.0,1131000.0,1033800.0,1043200.0,965500.0,957780.0,976270.0,945650.0,DNA-directed RNA polymerase I largest subunit
4155,Tb927.8.5100,21761.0,27015.0,28891.0,28650.0,26595.0,27199.0,24535.0,23721.0,"hypothetical protein, conserved"
4156,Tb927.8.5110,88398.0,96486.0,79793.0,76706.0,61277.0,81203.0,57826.0,72000.0,"hypothetical protein, conserved"
4157,Tb927.8.5120,2288400.0,2443000.0,2139900.0,2319800.0,1492500.0,1741500.0,1642900.0,1672400.0,cytochrome c
4158,Tb927.8.5130,10081.0,4004.4,13918.0,6713.7,9250.8,6179.4,27125.0,9874.0,Present in the outer mitochondrial membrane proteome 41
4159,Tb927.8.5140,783070.0,849520.0,790300.0,783380.0,602430.0,593130.0,574650.0,523960.0,"diacylglycerol kinase, putative"
4160,Tb927.8.5170,274110.0,301950.0,265860.0,287220.0,221730.0,225750.0,209790.0,209440.0,"hypothetical protein, conserved"
4161,Tb927.8.5180,27003.0,33427.0,26510.0,27830.0,34267.0,28475.0,26960.0,28691.0,U6 snRNA-associated sm-like protein Lsm2
4162,Tb927.8.5200,35425.0,36566.0,37134.0,36485.0,21445.0,27250.0,29597.0,19031.0,"Mitochondrial SSU ribosomal protein, putative"
4163,Tb927.8.5220,11871.0,14051.0,14311.0,11878.0,9955.8,10366.0,9449.4,9879.4,"hypothetical protein, conserved"
4164,Tb927.8.5230,736330.0,802340.0,663090.0,705560.0,625100.0,668460.0,657740.0,608640.0,"peptidyl-prolyl cis-trans isomerase, putative"
4165,Tb927.8.5240,210880.0,230070.0,192450.0,211960.0,183020.0,177240.0,161630.0,162070.0,"Domain of unknown function DUF221, putative"
4166,Tb927.8.5250,925310.0,1108500.0,975570.0,1045600.0,835820.0,927080.0,884850.0,889760.0,"delta-coat protein, putative"
4168,Tb927.8.5290,480820.0,567900.0,492510.0,492190.0,437290.0,447850.0,445480.0,426780.0,"WW domain containing protein, putative"
4169,Tb927.8.5300,145930.0,161090.0,151040.0,157130.0,148570.0,145850.0,138400.0,163920.0,"hypothetical protein, conserved"
4170,Tb927.8.5320,146390.0,165630.0,158960.0,152990.0,112870.0,142130.0,128480.0,137280.0,"hypothetical protein, conserved"
4171,Tb927.8.5330,819510.0,900900.0,777420.0,840130.0,786230.0,718240.0,654030.0,687800.0,"tyrosyl/methionyl-tRNA synthetase, putative"
4172,Tb927.8.5370,124560.0,143040.0,141140.0,141490.0,121410.0,109420.0,102930.0,108270.0,"hypothetical protein, conserved"
4173,Tb927.8.5380,1425900.0,1506300.0,1265000.0,1620400.0,1098400.0,1254200.0,1103500.0,1164300.0,"ubiquitin fold modifier protein, putative"
4174,Tb927.8.5400,190180.0,198900.0,156100.0,183000.0,141140.0,123360.0,138380.0,134880.0,"hypothetical protein, conserved"
4175,Tb927.8.5410,2989.8,3057.9,3599.5,4813.6,1629.3,2370.1,0.0,2005.8,"hypothetical protein, conserved"
4176,Tb927.8.5430,40384.0,45627.0,34898.0,39759.0,32218.0,38287.0,26407.0,29740.0,"Snf7, putative"
4177,Tb927.8.5450,304640.0,342230.0,297770.0,323820.0,248590.0,237960.0,220150.0,254680.0,amino acid permease 24
4178,Tb927.8.5460,13902000.0,16299000.0,12742000.0,14140000.0,12741000.0,12866000.0,11154000.0,10123000.0,Flagellar calcium-binding 44 kDa protein
4179,Tb927.8.5490,307690.0,369920.0,301260.0,324170.0,294560.0,328930.0,319770.0,279360.0,"Nucleolar protein,Nop52, putative"
4180,Tb927.8.5510,954840.0,1143000.0,1009000.0,1072400.0,939100.0,936180.0,935300.0,943540.0,"apurinic/apyrimidinic endonuclease, putative"
4181,Tb927.8.5520,2303.7,3098.7,1770.5,4601.3,1595.2,1739.1,0.0,1658.7,"hypothetical protein, conserved"
4182,Tb927.8.5530,49681.0,57023.0,46877.0,52848.0,51678.0,52852.0,49325.0,52525.0,"COP9 signalosome complex subunit 5, putative"
4183,Tb927.8.5560,24779.0,21637.0,17982.0,21271.0,13033.0,16984.0,18679.0,19048.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
4184,Tb927.8.5580,858850.0,998140.0,928550.0,981460.0,776850.0,805110.0,788080.0,769670.0,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative"
4185,Tb927.8.560,9658.6,13091.0,15573.0,8188.1,5663.7,8891.7,8293.4,9512.5,"hypothetical protein, conserved"
4186,Tb927.8.5600,689050.0,764920.0,639970.0,684290.0,617660.0,682150.0,640140.0,572930.0,"transaldolase, putative"
4187,Tb927.8.5610,12610.0,11995.0,11007.0,10151.0,10920.0,13121.0,7480.1,8009.4,"hypothetical protein, conserved"
4188,Tb927.8.5620,57304.0,55838.0,55939.0,62865.0,53688.0,55929.0,55270.0,47803.0,"ubiquitin carboxyl-terminal hydrolase, putative"
4189,Tb927.8.5630,283990.0,296000.0,267220.0,287480.0,234920.0,269090.0,223000.0,222310.0,"dihydroorotase, putative"
4190,Tb927.8.5640,6605.6,6616.9,4847.6,3973.1,5237.6,6059.3,8262.7,6975.8,putative succinate dehydrogenase subunit
4191,Tb927.8.5650,12130.0,11190.0,9702.9,10743.0,11992.0,10893.0,10451.0,9091.4,"hypothetical protein, conserved"
4192,Tb927.8.5680,5992.0,4366.6,6061.6,3362.8,5275.8,2887.2,5444.2,3227.0,"Pyridoxal-dependent decarboxylase conserved domain containing protein, putative"
4193,Tb927.8.570,472470.0,517820.0,475770.0,506460.0,418100.0,433250.0,401600.0,400880.0,proteasome regulatory non-ATP-ase subunit 10
4194,Tb927.8.5710,95881.0,114900.0,107170.0,98905.0,92938.0,89427.0,84628.0,90042.0,"recombination initiation protein NBS1, putative"
4195,Tb927.8.5720,74953.0,95093.0,64158.0,84499.0,64549.0,60578.0,60568.0,60587.0,tRNA (guanine(37)-N1)-methyltransferase
4196,Tb927.8.5730,417690.0,462670.0,383960.0,474240.0,365240.0,379980.0,407350.0,367330.0,"STE20-like serine/threonine-protein kinase 1, putative"
4197,Tb927.8.5740,368330.0,372480.0,387840.0,378860.0,325580.0,282620.0,281640.0,276210.0,"proteasome 26S non-ATPase subunit 9, putative"
4198,Tb927.8.5760,632420.0,709770.0,631530.0,679810.0,658840.0,600410.0,547740.0,579950.0,"Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative"
4199,Tb927.8.5770,88097.0,113550.0,91603.0,106220.0,84819.0,87386.0,84737.0,84306.0,Elongator-like Protein 3a
4200,Tb927.8.5780,345850.0,392530.0,350050.0,376030.0,280940.0,301490.0,303270.0,290700.0,"phosphatase of regenerating liver-type phosphatase, putative"
4201,Tb927.8.580,241020.0,276070.0,255000.0,262370.0,238240.0,238470.0,222050.0,227090.0,MICOS complex subunit 40
4202,Tb927.8.5820,177970.0,175830.0,170090.0,190640.0,170520.0,163800.0,182050.0,156280.0,"Las1-like, putative"
4203,Tb927.8.5830,332480.0,385450.0,370470.0,334510.0,293850.0,324730.0,290460.0,319910.0,"SMP-30/Gluconolaconase/LRE-like region, putative"
4204,Tb927.8.5860,157970.0,178760.0,154230.0,169220.0,124840.0,126690.0,131530.0,134160.0,mitochondrial ribosomal protein L17
4205,Tb927.8.5880,1175200.0,1276700.0,1173000.0,1109700.0,1063200.0,1017400.0,1003300.0,1000800.0,"eukaryotic translation initiation factor 1A, putative"
4206,Tb927.8.5890,56521.0,63773.0,53474.0,51394.0,38441.0,44566.0,43327.0,56670.0,histone chaperone ASF1B
4207,Tb927.8.590,203370.0,244280.0,208930.0,253060.0,172070.0,211340.0,167660.0,153660.0,"carnitine O-palmitoyltransferase, putative"
4208,Tb927.8.5900,76640.0,82605.0,71829.0,87294.0,56209.0,70831.0,60440.0,61780.0,"Sedlin, N-terminal conserved region, putative"
4209,Tb927.8.5940,368250.0,347830.0,319170.0,356130.0,310860.0,285430.0,267870.0,294800.0,"hypothetical protein, conserved"
4210,Tb927.8.5950,299580.0,309250.0,283840.0,292730.0,231320.0,233050.0,237670.0,236340.0,"mitogen-activated protein kinase kinase 4, putative"
4211,Tb927.8.5960,434410.0,495100.0,422040.0,464090.0,337320.0,318240.0,315750.0,317080.0,"hypothetical protein, conserved"
4212,Tb927.8.5970,329790.0,351740.0,295050.0,338010.0,263040.0,277570.0,266990.0,293670.0,"Cullin 5, putative"
4213,Tb927.8.5980,15942.0,18948.0,22723.0,20634.0,14437.0,16771.0,18780.0,16797.0,"TFIIH basal transcription factor complex helicase subunit, putative"
4214,Tb927.8.5990,51149.0,49722.0,47150.0,52344.0,45661.0,48281.0,50730.0,34972.0,"NLE (NUC135) domain/WD domain, G-beta repeat, putative"
4215,Tb927.8.6000,554210.0,626630.0,515670.0,574610.0,583960.0,623990.0,549850.0,560780.0,"fatty acid desaturase, putative"
4216,Tb927.8.6020,37450.0,34344.0,31661.0,36601.0,31584.0,37427.0,34370.0,21520.0,"hypothetical protein, conserved"
4217,Tb927.9.14000,677270.0,743220.0,744170.0,716030.0,729690.0,672190.0,711000.0,714570.0,"60S ribosomal protein L12, putative"
4218,Tb927.8.6050,146820.0,137990.0,130820.0,131700.0,121220.0,127220.0,146730.0,137810.0,"hypothetical protein, conserved"
4219,Tb927.8.6060,4563900.0,5182300.0,4314100.0,4607800.0,3615900.0,3337700.0,3439800.0,3377400.0,2-amino-3-ketobutyrate coenzyme A ligase
4220,Tb927.8.6070,683120.0,686160.0,610410.0,662320.0,526880.0,527160.0,561640.0,527420.0,Trypanosome basal body component protein
4221,Tb927.8.6080,208790.0,244950.0,228870.0,241180.0,168520.0,157670.0,177010.0,168330.0,"Glycerophosphoryl diester phosphodiesterase family, putative"
4222,Tb927.8.6090,73738.0,67992.0,67929.0,64154.0,49967.0,62756.0,61969.0,56830.0,"ubiquitin-protein ligase, putative"
4223,Tb927.8.610,1091000.0,1245400.0,1080400.0,1152500.0,908800.0,978370.0,975530.0,880330.0,"hypothetical protein, conserved"
4224,Tb927.8.6110,4021500.0,4180000.0,3929900.0,4178900.0,3623000.0,3843000.0,3516900.0,3465600.0,"3-hydroxy-3-methylglutaryl-CoA synthase, putative"
4225,Tb927.8.6130,9527.6,12622.0,13428.0,12729.0,10937.0,13098.0,14244.0,12249.0,"hypothetical protein, conserved"
4226,Tb927.8.6140,51730.0,77660.0,64460.0,68388.0,243840.0,49016.0,89981.0,80451.0,"Galactose oxidase, central domain/Kelch motif containing protein, putative"
4227,Tb927.8.6160,11662000.0,11830000.0,9743800.0,12127000.0,9993500.0,10651000.0,9587200.0,9170900.0,"40S ribosomal protein S8, putative"
4228,Tb927.9.14370,1931800.0,1943800.0,1933300.0,1920900.0,1823100.0,1963800.0,1573700.0,1722500.0,"60S ribosomal protein L26, putative"
4229,Tb927.8.620,112340.0,142440.0,123400.0,153890.0,98721.0,105710.0,103570.0,108420.0,KREPA3
4230,Tb927.8.6200,648870.0,756090.0,643010.0,715960.0,598340.0,597080.0,579680.0,562100.0,"tubulin folding cofactor D, putative"
4231,Tb927.8.6210,333970.0,378170.0,294860.0,326590.0,217510.0,219230.0,213160.0,205930.0,"phosphatidylinositol 3-kinase, putative"
4232,Tb927.8.6220,104790.0,109140.0,93022.0,107230.0,81597.0,80083.0,80479.0,91508.0,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
4233,Tb927.8.6230,766210.0,906720.0,796570.0,876070.0,777480.0,768460.0,710640.0,767680.0,"hypothetical protein, conserved"
4234,Tb927.8.6240,7217100.0,8942200.0,8146900.0,7842100.0,8114000.0,7599400.0,6915100.0,7739800.0,STOP axonemal protein
4235,Tb927.8.6250,64238.0,86932.0,74380.0,73505.0,66397.0,70672.0,66424.0,63463.0,Nucleoporin NUP76
4236,Tb927.8.6270,384660.0,473980.0,389570.0,412700.0,390120.0,365720.0,370680.0,383760.0,"hypothetical protein, conserved"
4238,Tb927.8.6330,1214000.0,1347600.0,1046200.0,1264200.0,1051200.0,1065600.0,972790.0,1067600.0,"WD domain, G-beta repeat/PFU (PLAA family ubiquitin binding), putative"
4239,Tb927.8.6360,227870.0,282930.0,222110.0,234120.0,224880.0,195780.0,200190.0,190150.0,"SPRY domain containing protein, putative"
4240,Tb927.8.6380,150330.0,176980.0,155580.0,166860.0,115520.0,141670.0,145490.0,124660.0,"hypothetical protein, conserved"
4241,Tb927.8.6390,5108300.0,5151500.0,4213800.0,4786000.0,4185000.0,3889800.0,3910200.0,4405900.0,"lysophospholipase, putative"
4242,Tb927.8.6430,3449800.0,3833700.0,3158100.0,3450800.0,2786500.0,2892000.0,3022000.0,2872900.0,"hypothetical protein, conserved"
4243,Tb927.8.6440,309720.0,365100.0,317650.0,372180.0,348840.0,261480.0,295550.0,345680.0,"RNA-binding protein, putative"
4244,Tb927.8.6450,64091.0,64239.0,61162.0,67627.0,67678.0,71511.0,62098.0,75307.0,inhibitor of cysteine peptidase
4245,Tb927.8.6480,102240.0,114780.0,99612.0,98252.0,69581.0,76741.0,77098.0,80594.0,"folate-binding protein YgfZ, putative"
4246,Tb927.8.650,2755000.0,3119400.0,2655700.0,2982600.0,2127200.0,2209700.0,2102000.0,2213800.0,"cation-transporting ATPase, putative"
4247,Tb927.8.6510,123970.0,153470.0,140640.0,133720.0,128470.0,115160.0,134580.0,130610.0,"ubiquitin-protein ligase, putative"
4248,Tb927.8.6520,38568.0,38975.0,32994.0,34807.0,24676.0,24330.0,26904.0,27551.0,"hypothetical protein, conserved"
